Store,Store_Name,Store_Location,Dept,Dept_Name,Date,Item_Name,Item_Category,Item_Brand,Item_Price_IDR,Quantity_Sold,Weekly_Sales_IDR,Profit_Margin_Percent,Stock_Level,IsHoliday,Weekly_Sales
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-09-17,Baygon Spray,Household,Baygon,32753,142,4650926,25.26,High,False,4650926
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-09-24,Baygon Spray,Household,Baygon,33619,178,5984182,25.48,Medium,False,5984182
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-10-01,Baygon Spray,Household,Baygon,36127,230,8309210,24.24,Low,False,8309210
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-10-08,Baygon Spray,Household,Baygon,34762,198,6882876,21.52,Medium,False,6882876
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-10-15,Baygon Spray,Household,Baygon,35033,198,6936534,24.51,Medium,False,6936534
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-10-22,Baygon Spray,Household,Baygon,35283,236,8326788,18.21,Low,False,8326788
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-10-29,Baygon Spray,Household,Baygon,38434,230,8839820,28.56,Low,False,8839820
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-11-05,Baygon Spray,Household,Baygon,34650,184,6375600,28.23,Medium,False,6375600
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-11-12,Baygon Spray,Household,Baygon,31751,230,7302730,20.12,Low,False,7302730
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-11-19,Baygon Spray,Household,Baygon,36955,261,9645255,28.62,Low,False,9645255
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-11-26,Baygon Spray,Household,Baygon,34514,190,6557660,21.75,Medium,False,6557660
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-12-03,Baygon Spray,Household,Baygon,36848,223,8217104,24.83,Low,False,8217104
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-12-10,Baygon Spray,Household,Baygon,35376,237,8384112,24.47,Low,False,8384112
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-12-17,Baygon Spray,Household,Baygon,35435,234,8291790,19.88,Low,False,8291790
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-12-24,Baygon Spray,Household,Baygon,33343,227,7568861,25.09,Low,True,7568861
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-12-31,Baygon Spray,Household,Baygon,36235,221,8007935,27.2,Low,False,8007935
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-01-01,Stella Tissue,Household,Stella,13584,155,2105520,18.54,Low,True,2105520
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-01-08,Stella Tissue,Household,Stella,14546,161,2341906,26.9,Low,False,2341906
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-01-15,Stella Tissue,Household,Stella,16174,96,1552704,22.1,High,False,1552704
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-01-22,Stella Tissue,Household,Stella,14535,132,1918620,22.29,Medium,True,1918620
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-01-29,Stella Tissue,Household,Stella,15483,122,1888926,20.97,Medium,False,1888926
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-02-05,Stella Tissue,Household,Stella,15277,146,2230442,28.92,Medium,False,2230442
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-02-12,Stella Tissue,Household,Stella,14414,99,1426986,22.05,Medium,False,1426986
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-02-19,Stella Tissue,Household,Stella,14478,95,1375410,23.53,High,False,1375410
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-02-26,Stella Tissue,Household,Stella,15204,163,2478252,28.82,Low,False,2478252
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-03-05,Stella Tissue,Household,Stella,15587,115,1792505,25.06,Medium,False,1792505
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-03-12,Stella Tissue,Household,Stella,14633,173,2531509,22.68,Low,False,2531509
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-03-19,Stella Tissue,Household,Stella,15924,140,2229360,19.2,Medium,False,2229360
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-03-26,Stella Tissue,Household,Stella,14507,148,2147036,24.03,Low,False,2147036
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-04-02,Stella Tissue,Household,Stella,14518,155,2250290,25.38,Low,False,2250290
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-04-09,Stella Tissue,Household,Stella,14807,123,1821261,23.96,Medium,False,1821261
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-04-16,Stella Tissue,Household,Stella,15861,162,2569482,28.08,Low,False,2569482
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-04-23,Stella Tissue,Household,Stella,14362,178,2556436,18.57,Low,True,2556436
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-04-30,Stella Tissue,Household,Stella,14706,174,2558844,20.71,Low,False,2558844
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-05-07,Stella Tissue,Household,Stella,13775,153,2107575,28.13,Low,False,2107575
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-05-14,Stella Tissue,Household,Stella,14510,101,1465510,18.81,Medium,False,1465510
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-05-21,Stella Tissue,Household,Stella,14925,158,2358150,20.52,Low,False,2358150
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-05-28,Stella Tissue,Household,Stella,15454,158,2441732,21.62,Low,False,2441732
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-06-04,Stella Tissue,Household,Stella,14798,158,2338084,24.48,Low,False,2338084
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-06-11,Stella Tissue,Household,Stella,14706,110,1617660,25.5,Medium,False,1617660
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-06-18,Stella Tissue,Household,Stella,15790,130,2052700,20.17,Medium,False,2052700
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-06-25,Stella Tissue,Household,Stella,15609,95,1482855,28.35,High,False,1482855
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-07-02,Stella Tissue,Household,Stella,14138,140,1979320,29.55,Medium,False,1979320
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-07-09,Stella Tissue,Household,Stella,14901,153,2279853,29.25,Low,False,2279853
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-07-16,Stella Tissue,Household,Stella,15343,136,2086648,27.23,Medium,False,2086648
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-07-23,Stella Tissue,Household,Stella,15198,128,1945344,25.52,Medium,False,1945344
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-07-30,Stella Tissue,Household,Stella,14592,135,1969920,19.77,Medium,False,1969920
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-08-06,Stella Tissue,Household,Stella,15555,106,1648830,21.6,Medium,False,1648830
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-08-13,Stella Tissue,Household,Stella,14455,128,1850240,27.96,Medium,False,1850240
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-08-20,Stella Tissue,Household,Stella,14110,128,1806080,22.95,Medium,True,1806080
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-08-27,Stella Tissue,Household,Stella,15438,160,2470080,21.08,Low,False,2470080
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-09-03,Stella Tissue,Household,Stella,14717,142,2089814,19.36,Medium,False,2089814
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-09-10,Stella Tissue,Household,Stella,14236,109,1551724,27.93,Medium,False,1551724
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-09-17,Stella Tissue,Household,Stella,15179,131,1988449,23.23,Medium,False,1988449
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-09-24,Stella Tissue,Household,Stella,13611,146,1987206,19.91,Medium,False,1987206
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-10-01,Stella Tissue,Household,Stella,14275,104,1484600,27.64,Medium,False,1484600
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-10-08,Stella Tissue,Household,Stella,14027,146,2047942,28.23,Medium,False,2047942
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-10-15,Stella Tissue,Household,Stella,14957,171,2557647,18.24,Low,False,2557647
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-10-22,Stella Tissue,Household,Stella,13751,163,2241413,25.22,Low,False,2241413
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-10-29,Stella Tissue,Household,Stella,16201,163,2640763,22.88,Low,False,2640763
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-11-05,Stella Tissue,Household,Stella,15472,147,2274384,19.08,Low,False,2274384
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-11-12,Stella Tissue,Household,Stella,15672,203,3181416,19.69,Low,False,3181416
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-11-19,Stella Tissue,Household,Stella,15703,123,1931469,29.2,Medium,False,1931469
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-11-26,Stella Tissue,Household,Stella,15986,163,2605718,29.4,Low,False,2605718
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-12-03,Stella Tissue,Household,Stella,14255,202,2879510,28.61,Low,False,2879510
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-12-10,Stella Tissue,Household,Stella,13866,135,1871910,27.68,Medium,False,1871910
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-12-17,Stella Tissue,Household,Stella,15252,144,2196288,22.68,Medium,False,2196288
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-12-24,Stella Tissue,Household,Stella,14207,240,3409680,23.07,Low,True,3409680
TK002,Alfamart Kemang,Jakarta Selatan,HOUSEHOLD,Household,2023-12-31,Stella Tissue,Household,Stella,14025,126,1767150,29.64,Medium,False,1767150
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-01-01,Indomie Goreng,Makanan Instan,Indofood,3754,218,818372,15.56,Low,True,818372
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-01-08,Indomie Goreng,Makanan Instan,Indofood,3639,181,658659,16.13,Medium,False,658659
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-01-15,Indomie Goreng,Makanan Instan,Indofood,3482,183,637206,17.46,Medium,False,637206
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-01-22,Indomie Goreng,Makanan Instan,Indofood,3698,200,739600,16.45,Low,True,739600
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-01-29,Indomie Goreng,Makanan Instan,Indofood,3407,175,596225,18.08,Medium,False,596225
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-02-05,Indomie Goreng,Makanan Instan,Indofood,3783,193,730119,15.35,Medium,False,730119
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-02-12,Indomie Goreng,Makanan Instan,Indofood,3709,203,752927,15.55,Low,False,752927
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-02-19,Indomie Goreng,Makanan Instan,Indofood,3620,222,803640,17.53,Low,False,803640
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-02-26,Indomie Goreng,Makanan Instan,Indofood,3597,165,593505,22.01,Medium,False,593505
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-03-05,Indomie Goreng,Makanan Instan,Indofood,3629,221,802009,20.35,Low,False,802009
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-03-12,Indomie Goreng,Makanan Instan,Indofood,3459,150,518850,15.08,Medium,False,518850
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-03-19,Indomie Goreng,Makanan Instan,Indofood,3799,227,862373,24.18,Low,False,862373
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-03-26,Indomie Goreng,Makanan Instan,Indofood,3805,156,593580,22.57,Medium,False,593580
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-04-02,Indomie Goreng,Makanan Instan,Indofood,3751,156,585156,16.6,Medium,False,585156
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-04-09,Indomie Goreng,Makanan Instan,Indofood,3372,171,576612,23.12,Medium,False,576612
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-04-16,Indomie Goreng,Makanan Instan,Indofood,3702,193,714486,17.74,Medium,False,714486
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-04-23,Indomie Goreng,Makanan Instan,Indofood,3695,173,639235,19.92,Medium,True,639235
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-04-30,Indomie Goreng,Makanan Instan,Indofood,3798,203,770994,18.33,Low,False,770994
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-05-07,Indomie Goreng,Makanan Instan,Indofood,3792,169,640848,16.0,Medium,False,640848
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-05-14,Indomie Goreng,Makanan Instan,Indofood,3332,141,469812,15.66,Medium,False,469812
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-05-21,Indomie Goreng,Makanan Instan,Indofood,3660,169,618540,20.48,Medium,False,618540
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-05-28,Indomie Goreng,Makanan Instan,Indofood,3636,159,578124,22.62,Medium,False,578124
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-06-04,Indomie Goreng,Makanan Instan,Indofood,3278,270,885060,19.43,Low,False,885060
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-06-11,Indomie Goreng,Makanan Instan,Indofood,3152,270,851040,17.0,Low,False,851040
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-06-18,Indomie Goreng,Makanan Instan,Indofood,3553,220,781660,16.11,Low,False,781660
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-06-25,Indomie Goreng,Makanan Instan,Indofood,3649,211,769939,22.68,Low,False,769939
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-07-02,Indomie Goreng,Makanan Instan,Indofood,3241,271,878311,20.94,Low,False,878311
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-07-09,Indomie Goreng,Makanan Instan,Indofood,3807,236,898452,19.51,Low,False,898452
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-07-16,Indomie Goreng,Makanan Instan,Indofood,3243,305,989115,16.73,Low,False,989115
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-07-23,Indomie Goreng,Makanan Instan,Indofood,3379,263,888677,17.82,Low,False,888677
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-07-30,Indomie Goreng,Makanan Instan,Indofood,3407,187,637109,18.93,Medium,False,637109
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-08-06,Indomie Goreng,Makanan Instan,Indofood,3734,165,616110,20.7,Medium,False,616110
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-08-13,Indomie Goreng,Makanan Instan,Indofood,3166,126,398916,20.59,High,False,398916
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-08-20,Indomie Goreng,Makanan Instan,Indofood,3310,247,817570,15.89,Low,True,817570
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-08-27,Indomie Goreng,Makanan Instan,Indofood,3333,174,579942,23.52,Medium,False,579942
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-09-03,Indomie Goreng,Makanan Instan,Indofood,3582,130,465660,21.0,Medium,False,465660
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-09-10,Indomie Goreng,Makanan Instan,Indofood,3820,140,534800,16.7,Medium,False,534800
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-09-17,Indomie Goreng,Makanan Instan,Indofood,3159,185,584415,20.26,Medium,False,584415
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-09-24,Indomie Goreng,Makanan Instan,Indofood,3799,207,786393,23.27,Low,False,786393
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-10-01,Indomie Goreng,Makanan Instan,Indofood,3307,177,585339,17.03,Medium,False,585339
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-10-08,Indomie Goreng,Makanan Instan,Indofood,3719,225,836775,17.66,Low,False,836775
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-10-15,Indomie Goreng,Makanan Instan,Indofood,3417,204,697068,19.31,Low,False,697068
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-10-22,Indomie Goreng,Makanan Instan,Indofood,3300,146,481800,23.24,Medium,False,481800
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-10-29,Indomie Goreng,Makanan Instan,Indofood,3282,202,662964,16.8,Low,False,662964
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-11-05,Indomie Goreng,Makanan Instan,Indofood,3170,251,795670,24.76,Low,False,795670
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-11-12,Indomie Goreng,Makanan Instan,Indofood,3465,179,620235,17.48,Medium,False,620235
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-11-19,Indomie Goreng,Makanan Instan,Indofood,3603,224,807072,15.86,Low,False,807072
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-11-26,Indomie Goreng,Makanan Instan,Indofood,3760,209,785840,24.74,Low,False,785840
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-12-03,Indomie Goreng,Makanan Instan,Indofood,3298,200,659600,18.83,Low,False,659600
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-12-10,Indomie Goreng,Makanan Instan,Indofood,3568,203,724304,15.73,Low,False,724304
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-12-17,Indomie Goreng,Makanan Instan,Indofood,3186,221,704106,24.31,Low,False,704106
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-12-24,Indomie Goreng,Makanan Instan,Indofood,3398,273,927654,21.06,Low,True,927654
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-12-31,Indomie Goreng,Makanan Instan,Indofood,3711,235,872085,22.1,Low,False,872085
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-01-01,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3202,61,195322,18.81,Medium,True,195322
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-01-08,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3309,86,284574,16.32,Low,False,284574
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-01-15,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,2906,82,238292,16.79,Low,False,238292
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-01-22,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3195,69,220455,18.39,Medium,True,220455
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-01-29,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,2937,65,190905,22.1,Medium,False,190905
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-02-05,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3046,64,194944,18.13,Medium,False,194944
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-02-12,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3199,86,275114,24.73,Low,False,275114
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-02-19,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3110,58,180380,19.3,Medium,False,180380
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-02-26,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3048,83,252984,23.3,Low,False,252984
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-03-05,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3210,84,269640,19.36,Low,False,269640
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-03-12,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3351,53,177603,19.91,Medium,False,177603
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-03-19,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3235,85,274975,24.23,Low,False,274975
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-03-26,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3161,72,227592,16.89,Medium,False,227592
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-04-02,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,2997,49,146853,19.7,Medium,False,146853
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-04-09,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3178,53,168434,16.16,Medium,False,168434
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-04-16,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3196,83,265268,19.42,Low,False,265268
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-04-23,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3238,112,362656,19.58,Low,True,362656
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-04-30,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3340,51,170340,16.48,Medium,False,170340
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-05-07,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3010,61,183610,17.84,Medium,False,183610
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-05-14,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3359,80,268720,23.23,Low,False,268720
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-05-21,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3304,69,227976,17.12,Medium,False,227976
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-05-28,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,2882,87,250734,22.67,Low,False,250734
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-06-04,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3469,75,260175,17.46,Low,False,260175
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-06-11,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,2940,93,273420,18.29,Low,False,273420
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-06-18,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3508,81,284148,16.22,Low,False,284148
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-06-25,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3474,86,298764,16.06,Low,False,298764
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-07-02,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,2898,83,240534,19.6,Low,False,240534
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-07-09,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3187,105,334635,21.28,Low,False,334635
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-07-16,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3301,80,264080,18.29,Low,False,264080
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-07-23,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3278,68,222904,19.53,Medium,False,222904
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-07-30,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3519,119,418761,24.07,Low,False,418761
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-08-06,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,2962,79,233998,23.63,Low,False,233998
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-08-13,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3061,79,241819,22.98,Low,False,241819
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-08-20,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3230,99,319770,21.02,Low,True,319770
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-08-27,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3043,50,152150,17.4,Medium,False,152150
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-09-03,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3135,78,244530,15.21,Low,False,244530
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-09-10,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3128,55,172040,19.02,Medium,False,172040
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-09-17,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3490,73,254770,16.54,Medium,False,254770
TK003,Circle K Senayan,Jakarta Pusat,FOOD,Makanan Instan,2023-09-24,Mie Sedaap Kari Ayam,Makanan Instan,Wings Food,3392,58,196736,22.36,Medium,False,196736
